round_number,block_number,sequence_number,block_type,winning_probability,aaron_mood,probability_aaron_show,reward_value,reaction_time,choice,status_of_play,outcome,accumulated_outcomes,age,gender,major,MCQ_Q1,MCQ_Q2,MCQ_Q3,MCQ_Q4,MCQ_Q5,MCQ_Q6,chance_guess,pre_game_strategy,wager,post_game_quiz_q1,post_game_quiz_q2,post_game_quiz_q3,post_game_quiz_q3_other,post_game_quiz_correct,odds_guess_one_reply,odds_guess_one_did_win,odds_guess_two_reply,odds_guess_two_did_win,odds_guess_three_reply,odds_guess_three_did_win,id,treatment,craver
4,4,1,C,0.2,0,0.5,2,1196,1,1,-0.7,8.3,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
5,4,1,C,0.2,0,0.5,2,1382,1,0,0,8.3,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
1,5,1,C,0.2,0,0.5,1,1616,0,0,0,8.3,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
2,5,1,C,0.2,0,0.5,1,1960,1,1,0.3,8.6,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
3,5,1,C,0.2,0,0.5,1,825,0,0,0,8.6,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
4,5,1,C,0.2,0,0.5,1,1282,1,1,-0.7,7.9,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
5,5,1,C,0.2,0,0.5,1,1234,1,0,0,7.9,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
1,6,1,C,0.2,1,1,1,0,2,2,0,7.9,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
2,6,1,C,0.2,1,1,1,1109,0,0,0,7.9,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
3,6,1,C,0.2,1,1,1,1035,1,1,-0.7,7.2,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
4,6,1,C,0.2,1,1,1,1504,1,1,-0.7,6.5,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
5,6,1,C,0.2,1,1,1,1554,1,1,-0.7,5.8,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
1,7,1,S,0.8,1,1,1,858,1,1,-0.7,5.1,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
2,7,1,S,0.8,1,1,1,1095,1,1,0.3,5.4,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
3,7,1,S,0.8,1,1,1,1353,1,1,0.3,5.7,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
4,7,1,S,0.8,1,1,1,1466,1,1,-0.7,5,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
5,7,1,S,0.8,1,1,1,1492,1,1,0.3,5.3,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
1,8,1,S,0.8,1,1,2,1026,1,1,1.3,6.6,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
2,8,1,S,0.8,1,1,2,592,1,1,1.3,7.9,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
3,8,1,S,0.8,1,1,2,793,1,1,-0.7,7.2,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
4,8,1,S,0.8,1,1,2,1075,1,1,-0.7,6.5,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
5,8,1,S,0.8,1,1,2,839,1,1,1.3,7.8,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
1,9,1,S,0.8,0,0.5,1,881,1,0,0,7.8,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
2,9,1,S,0.8,0,0.5,1,1097,1,1,0.3,8.1,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
3,9,1,S,0.8,0,0.5,1,1054,1,0,0,8.1,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
4,9,1,S,0.8,0,0.5,1,1405,1,1,0.3,8.4,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
5,9,1,S,0.8,0,0.5,1,1288,1,1,0.3,8.7,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
1,10,1,S,0.8,1,1,1,1819,1,1,0.3,9,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
2,10,1,S,0.8,1,1,1,1668,1,1,0.3,9.3,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
3,10,1,S,0.8,1,1,1,1185,1,1,0.3,9.6,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
4,10,1,S,0.8,1,1,1,1161,1,1,0.3,9.9,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
5,10,1,S,0.8,1,1,1,1033,1,1,0.3,10.2,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
1,11,1,S,0.8,1,1,2,890,1,1,1.3,11.5,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
2,11,1,S,0.8,1,1,2,1432,1,1,1.3,12.8,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
3,11,1,S,0.8,1,1,2,767,1,1,1.3,14.1,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
4,11,1,S,0.8,1,1,2,1069,1,1,-0.7,13.4,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
5,11,1,S,0.8,1,1,2,1606,1,1,1.3,14.7,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
1,12,1,S,0.8,0,0.5,1,1153,1,0,0,14.7,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
2,12,1,S,0.8,0,0.5,1,1164,1,0,0,14.7,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
3,12,1,S,0.8,0,0.5,1,1361,1,1,0.3,15,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
4,12,1,S,0.8,0,0.5,1,1422,1,1,-0.7,14.3,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
5,12,1,S,0.8,0,0.5,1,1314,1,0,0,14.3,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
1,13,1,S,0.8,0,0.5,2,1405,1,0,0,14.3,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
2,13,1,S,0.8,0,0.5,2,1284,1,1,1.3,15.6,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
3,13,1,S,0.8,0,0.5,2,1289,1,1,1.3,16.9,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
4,13,1,S,0.8,0,0.5,2,1101,1,0,0,16.9,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
5,13,1,S,0.8,0,0.5,2,1457,1,0,0,16.9,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
1,14,1,S,0.8,1,1,1,1494,1,1,-0.7,16.2,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
2,14,1,S,0.8,1,1,1,627,1,1,0.3,16.5,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
3,14,1,S,0.8,1,1,1,1813,1,1,0.3,16.8,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
4,14,1,S,0.8,1,1,1,597,1,1,0.3,17.1,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
5,14,1,S,0.8,1,1,1,1116,1,1,0.3,17.4,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
1,15,1,S,0.8,1,1,2,1251,1,1,1.3,18.7,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
2,15,1,S,0.8,1,1,2,696,1,1,1.3,20,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
3,15,1,S,0.8,1,1,2,593,1,1,1.3,21.3,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
4,15,1,S,0.8,1,1,2,506,1,1,1.3,22.6,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
5,15,1,S,0.8,1,1,2,592,1,1,-0.7,21.9,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
1,16,1,S,0.8,0,0.5,1,861,1,1,0.3,22.2,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
2,16,1,S,0.8,0,0.5,1,820,1,1,0.3,22.5,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
3,16,1,S,0.8,0,0.5,1,534,1,0,0,22.5,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
4,16,1,S,0.8,0,0.5,1,859,1,0,0,22.5,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
5,16,1,S,0.8,0,0.5,1,937,1,1,0.3,22.8,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
1,17,1,S,0.8,0,0.5,2,900,1,0,0,22.8,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
2,17,1,S,0.8,0,0.5,2,1180,1,0,0,22.8,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
3,17,1,S,0.8,0,0.5,2,552,1,0,0,22.8,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
4,17,1,S,0.8,0,0.5,2,531,1,1,1.3,24.1,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
5,17,1,S,0.8,0,0.5,2,716,1,0,0,24.1,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
1,18,1,S,0.8,1,1,1,988,1,1,0.3,24.4,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
2,18,1,S,0.8,1,1,1,1055,1,1,0.3,24.7,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
3,18,1,S,0.8,1,1,1,941,1,1,0.3,25,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
4,18,1,S,0.8,1,1,1,624,1,1,0.3,25.3,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
5,18,1,S,0.8,1,1,1,915,1,1,0.3,25.6,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
1,19,1,S,0.8,1,1,2,874,1,1,1.3,26.9,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
2,19,1,S,0.8,1,1,2,772,1,1,-0.7,26.2,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
3,19,1,S,0.8,1,1,2,784,1,1,1.3,27.5,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
4,19,1,S,0.8,1,1,2,842,1,1,-0.7,26.8,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
5,19,1,S,0.8,1,1,2,870,1,1,-0.7,26.1,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
1,20,1,S,0.8,0,0.5,1,982,1,1,0.3,26.4,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
2,20,1,S,0.8,0,0.5,1,726,1,0,0,26.4,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
3,20,1,S,0.8,0,0.5,1,1184,1,1,-0.7,25.7,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
4,20,1,S,0.8,0,0.5,1,1200,1,0,0,25.7,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
5,20,1,S,0.8,0,0.5,1,1130,1,0,0,25.7,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
1,21,1,S,0.8,0,0.5,2,945,1,0,0,25.7,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
2,21,1,S,0.8,0,0.5,2,1205,1,1,-0.7,25,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
3,21,1,S,0.8,0,0.5,2,692,1,0,0,25,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
4,21,1,S,0.8,0,0.5,2,1303,1,0,0,25,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
5,21,1,S,0.8,0,0.5,2,1195,1,0,0,25,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
1,1,2,S,0.8,1,1,2,1232,1,1,1.3,26.3,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
2,1,2,S,0.8,1,1,2,825,1,1,1.3,27.6,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
3,1,2,S,0.8,1,1,2,407,1,1,1.3,28.9,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
4,1,2,S,0.8,1,1,2,416,1,1,1.3,30.2,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
5,1,2,S,0.8,1,1,2,432,1,1,-0.7,29.5,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
1,2,2,C,0.2,1,1,1,1198,1,1,-0.7,28.8,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
2,2,2,C,0.2,1,1,1,1032,0,0,0,28.8,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
3,2,2,C,0.2,1,1,1,1023,0,0,0,28.8,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
4,2,2,C,0.2,1,1,1,952,0,0,0,28.8,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
5,2,2,C,0.2,1,1,1,1156,0,0,0,28.8,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
1,3,2,S,0.8,1,1,2,1062,1,1,1.3,30.1,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
2,3,2,S,0.8,1,1,2,700,1,1,1.3,31.4,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
3,3,2,S,0.8,1,1,2,495,1,1,1.3,32.7,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
4,3,2,S,0.8,1,1,2,769,1,1,1.3,34,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
5,3,2,S,0.8,1,1,2,1207,1,1,-0.7,33.3,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
1,4,2,C,0.2,0,0.5,2,830,1,0,0,33.3,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
2,4,2,C,0.2,0,0.5,2,958,1,0,0,33.3,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
3,4,2,C,0.2,0,0.5,2,514,1,1,-0.7,32.6,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
4,4,2,C,0.2,0,0.5,2,700,1,0,0,32.6,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
5,4,2,C,0.2,0,0.5,2,674,1,0,0,32.6,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
1,5,2,C,0.2,1,1,2,1216,0,0,0,32.6,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
2,5,2,C,0.2,1,1,2,1462,1,1,-0.7,31.9,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
3,5,2,C,0.2,1,1,2,517,0,0,0,31.9,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
4,5,2,C,0.2,1,1,2,657,0,0,0,31.9,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
5,5,2,C,0.2,1,1,2,857,0,0,0,31.9,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
1,6,2,C,0.2,0,0.5,1,763,1,1,-0.7,31.2,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
2,6,2,C,0.2,0,0.5,1,1070,1,1,-0.7,30.5,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
3,6,2,C,0.2,0,0.5,1,1114,0,0,0,30.5,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
4,6,2,C,0.2,0,0.5,1,750,0,0,0,30.5,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
5,6,2,C,0.2,0,0.5,1,674,0,0,0,30.5,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
1,7,2,S,0.8,1,1,1,1143,1,1,0.3,30.8,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
2,7,2,S,0.8,1,1,1,852,1,1,0.3,31.1,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
3,7,2,S,0.8,1,1,1,840,1,1,0.3,31.4,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
4,7,2,S,0.8,1,1,1,511,1,1,0.3,31.7,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
5,7,2,S,0.8,1,1,1,827,1,1,-0.7,31,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
1,8,2,S,0.8,0,0.5,1,587,1,0,0,31,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
2,8,2,S,0.8,0,0.5,1,446,1,0,0,31,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
3,8,2,S,0.8,0,0.5,1,410,1,1,0.3,31.3,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
4,8,2,S,0.8,0,0.5,1,629,1,1,-0.7,30.6,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
5,8,2,S,0.8,0,0.5,1,464,1,0,0,30.6,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
1,9,2,S,0.8,0,0.5,2,727,1,0,0,30.6,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
2,9,2,S,0.8,0,0.5,2,707,1,0,0,30.6,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
3,9,2,S,0.8,0,0.5,2,455,1,1,1.3,31.9,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
4,9,2,S,0.8,0,0.5,2,1021,1,1,-0.7,31.2,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
5,9,2,S,0.8,0,0.5,2,527,1,0,0,31.2,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
1,10,2,S,0.8,1,1,1,870,1,1,-0.7,30.5,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
2,10,2,S,0.8,1,1,1,688,1,1,-0.7,29.8,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
3,10,2,S,0.8,1,1,1,811,1,1,0.3,30.1,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
4,10,2,S,0.8,1,1,1,877,1,1,0.3,30.4,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
5,10,2,S,0.8,1,1,1,802,1,1,0.3,30.7,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
1,11,2,S,0.8,1,1,2,941,1,1,-0.7,30,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
2,11,2,S,0.8,1,1,2,726,1,1,1.3,31.3,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
3,11,2,S,0.8,1,1,2,501,1,1,1.3,32.6,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
4,11,2,S,0.8,1,1,2,544,1,1,-0.7,31.9,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
5,11,2,S,0.8,1,1,2,841,1,1,1.3,33.2,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
1,12,2,S,0.8,0,0.5,1,834,1,1,0.3,33.5,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
2,12,2,S,0.8,0,0.5,1,579,1,0,0,33.5,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
3,12,2,S,0.8,0,0.5,1,0,2,2,0,33.5,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
4,12,2,S,0.8,0,0.5,1,618,1,0,0,33.5,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
5,12,2,S,0.8,0,0.5,1,554,1,0,0,33.5,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
1,13,2,S,0.8,0,0.5,2,686,1,1,1.3,34.8,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
2,13,2,S,0.8,0,0.5,2,505,1,1,1.3,36.1,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
3,13,2,S,0.8,0,0.5,2,433,1,0,0,36.1,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
4,13,2,S,0.8,0,0.5,2,937,1,1,1.3,37.4,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
5,13,2,S,0.8,0,0.5,2,490,1,1,-0.7,36.7,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
1,14,2,S,0.8,1,1,1,566,1,1,-0.7,36,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
2,14,2,S,0.8,1,1,1,490,1,1,0.3,36.3,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
3,14,2,S,0.8,1,1,1,866,1,1,0.3,36.6,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
4,14,2,S,0.8,1,1,1,686,1,1,0.3,36.9,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
5,14,2,S,0.8,1,1,1,588,1,1,0.3,37.2,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
1,15,2,S,0.8,1,1,2,751,1,1,1.3,38.5,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
2,15,2,S,0.8,1,1,2,735,1,1,1.3,39.8,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
3,15,2,S,0.8,1,1,2,590,1,1,1.3,41.1,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
4,15,2,S,0.8,1,1,2,628,1,1,-0.7,40.4,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
5,15,2,S,0.8,1,1,2,900,1,1,-0.7,39.7,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
1,16,2,S,0.8,0,0.5,1,592,1,0,0,39.7,21,1,2,1,1,1,1,1,1,1,2,0,2,1,1,,1,2,0,4,1,4,1,35,control,1
